,entailment metaphor,contradiction metaphor,image,score entailment metaphor,score contradiction metaphor
305,Anger accelerated through him like a rocket launch.,"Anger crept through him at a glacial pace, barely rising above level ground.",/data/ajaunarena/our_dataset/images/744_2.jpg,23.86077117919922,24.48993682861328
306,Her leadership navigated the team through the crisis.,Her leadership drifted as a passive passenger while the team steered themselves through the crisis.,/data/ajaunarena/our_dataset/images/1476_0.jpg,26.060405731201172,26.19877815246582
307,The solution lies beneath these turbulent waters.,"The solution rests on the surface of these crystal-clear, shallow waters.",/data/ajaunarena/our_dataset/images/505_2.jpg,28.760528564453125,26.09010887145996
308,The body mobilizes its forces to fight off the viral invasion.,The body stands down its defenses and leaves the gates wide open for viral occupation.,/data/ajaunarena/our_dataset/images/24_0.jpg,32.28539276123047,24.597591400146484
309,Candlelight swirled through the room like a gentle current.,The candlelight hung frozen in the room like ice suspended in glass.,/data/ajaunarena/our_dataset/images/1249_1.jpg,26.345783233642578,24.384302139282227
310,His emotional stability is a masterful balancing act.,His emotional stability is a house of cards toppling at the slightest breeze.,/data/ajaunarena/our_dataset/images/884_3.jpg,25.56973648071289,23.469707489013672
311,His grip on the business empire is unshakeable.,His grasp on the business empire slips through his fingers like sand.,/data/ajaunarena/our_dataset/images/1010_3.jpg,22.042707443237305,22.59693145751953
312,A rainbow of opportunities emerges after the economic storm.,"As the economic skies clear, opportunities evaporate like morning mist under the harsh sun.",/data/ajaunarena/our_dataset/images/377_2.jpg,30.22760772705078,25.386486053466797
313,Time is an eroding coastline.,"Time is a delta, constantly depositing new layers that expand its reach and strengthen its foundation.",/data/ajaunarena/our_dataset/images/1807_2.jpg,31.604183197021484,30.192598342895508
314,They chewed through the competition.,"They choked on the competition, unable to swallow even a taste of victory.",/data/ajaunarena/our_dataset/images/587_2.jpg,25.381946563720703,26.783401489257812
315,They exchanged authority over the department.,"Each clutched their authority in separate hands, never releasing it to the other.",/data/ajaunarena/our_dataset/images/1066_2.jpg,20.9130916595459,24.580257415771484
316,That hedge fund is a golden purse with holes in its lining.,That hedge fund is a crystal vault with seamless walls and a perfect seal.,/data/ajaunarena/our_dataset/images/806_2.jpg,27.92816734313965,24.331817626953125
317,Love is a dance of yin and yang.,"Love is a clash of twin yang forces, each battling to eclipse the other.",/data/ajaunarena/our_dataset/images/451_1.jpg,32.442893981933594,25.911945343017578
318,His anger was a volcanic wasteland.,His anger was a tranquil garden with carefully tended pathways.,/data/ajaunarena/our_dataset/images/861_3.jpg,28.108369827270508,20.961828231811523
319,The company is navigating through troubled waters.,The company is sailing on glass-smooth seas with clear skies ahead.,/data/ajaunarena/our_dataset/images/519_1.jpg,27.666488647460938,25.18320655822754
320,The economic forecast shows sunny skies ahead.,The economic forecast shows storm clouds gathering on the horizon.,/data/ajaunarena/our_dataset/images/374_1.jpg,29.478120803833008,28.867036819458008
321,The weight of drinks stacked up like bricks on his consciousness.,"Each drink lifted burdens from his mind like weights being peeled away, sharpening his consciousness to a keen edge.",/data/ajaunarena/our_dataset/images/45_3.jpg,30.267831802368164,29.740530014038086
322,Their words were landmines scattered throughout the conversation.,Their words were signal flares illuminating safe passage through the conversation.,/data/ajaunarena/our_dataset/images/95_2.jpg,23.718400955200195,26.194576263427734
323,He's dancing on thin ice.,He's standing on solid bedrock.,/data/ajaunarena/our_dataset/images/174_3.jpg,25.038278579711914,19.747304916381836
324,Their relationship is a well-tuned symphony.,Their relationship is a cacophony of instruments perpetually out of tune and playing against each other.,/data/ajaunarena/our_dataset/images/1640_1.jpg,26.09710121154785,26.589197158813477
325,The artwork has reached its final destination.,The artwork remains stranded halfway to its destination.,/data/ajaunarena/our_dataset/images/918_2.jpg,25.330781936645508,22.541484832763672
326,Darkness wore its velvet cover like a cloak.,"Darkness draped itself in a moth-eaten blanket, its threadbare patches letting slivers of light pierce through everywhere.",/data/ajaunarena/our_dataset/images/941_0.jpg,26.471233367919922,25.505441665649414
327,Rivals are scavengers scrambling for the remaining crumbs.,"Rivals are diners leisurely selecting from a bountiful feast, each plate overflowing with prime offerings.",/data/ajaunarena/our_dataset/images/543_2.jpg,25.076072692871094,23.493724822998047
328,Her inner light illuminates her musical talents.,Her inner shadows smother her musical talents.,/data/ajaunarena/our_dataset/images/404_0.jpg,32.6303596496582,29.86238670349121
329,"Theories, like people's beliefs, can grow and mature over time.","Theories are fossilized convictions, preserved unchanged like ancient dogma carved in stone.",/data/ajaunarena/our_dataset/images/1212_2.jpg,26.616371154785156,24.24085807800293
330,We need to quarantine these toxic ideas before they spread further.,"We should let these ideas circulate freely through the population, exposing everyone without any protective barriers or immunity against infection.",/data/ajaunarena/our_dataset/images/1612_2.jpg,25.142499923706055,23.09529685974121
331,Their reputation sparkled like polished diamond.,"Their reputation was stained like white linen splattered with indelible ink, each scandal a permanent blot on what might once have been pristine.",/data/ajaunarena/our_dataset/images/1678_2.jpg,27.886587142944336,23.662107467651367
332,She invested her morning hours wisely.,She squandered her morning hours like loose change thrown into a storm drain.,/data/ajaunarena/our_dataset/images/301_1.jpg,23.089916229248047,19.78825569152832
333,His eyes stretched across the vast horizon.,"His eyes could barely graze a narrow sliver of the horizon, like stumps unable to reach beyond their shortened grasp.",/data/ajaunarena/our_dataset/images/163_2.jpg,28.13239097595215,26.870710372924805
334,Her anger was a raging inferno that consumed everything in its path.,"Her anger was a barely flickering candle in a windless room, casting no warmth beyond her own cold fingertips.",/data/ajaunarena/our_dataset/images/1310_2.jpg,30.348045349121094,27.439462661743164
335,The bridge of causality spans between action and reaction.,"Action and reaction are broken chain ends, severed and drifting apart with no links to join them.",/data/ajaunarena/our_dataset/images/79_3.jpg,33.09678268432617,31.124109268188477
336,His words were a shield against criticism.,"His words were like discarded armor, leaving him exposed and defenseless against every blow.",/data/ajaunarena/our_dataset/images/93_1.jpg,23.977407455444336,25.125520706176758
337,The economy plummeted into a bottomless pit.,"The economy soared to dizzying heights, reaching peaks never before scaled.",/data/ajaunarena/our_dataset/images/1423_1.jpg,26.707427978515625,23.44540023803711
338,Opportunities are seeds requiring fertile soil and care.,"Opportunities are self-operating machines that run flawlessly without setup, fuel, or maintenance.",/data/ajaunarena/our_dataset/images/1598_2.jpg,34.862728118896484,29.591161727905273
339,"Like children, machines must be taught how to behave.","Like prodigies born with innate genius, machines arrive with instinctive knowledge of their purpose, requiring no instruction or guidance.",/data/ajaunarena/our_dataset/images/532_1.jpg,29.260391235351562,27.512287139892578
340,The judge within me sentences my heart to solitary confinement.,The advocate within me throws open the gates and lets my heart dance freely in the town square.,/data/ajaunarena/our_dataset/images/995_0.jpg,28.55413055419922,22.157787322998047
341,Vision's container holds our visual world captive.,"Vision spills endlessly beyond all borders, an unbounded territory that refuses every wall.",/data/ajaunarena/our_dataset/images/1082_3.jpg,28.077136993408203,25.15920066833496
342,He's my most guarded treasure in life's safe.,"He's just loose change I leave scattered on the counter, unguarded and easily lost.",/data/ajaunarena/our_dataset/images/1937_3.jpg,24.46371841430664,22.038677215576172
343,Their love was a perpetual flame that never cooled.,"Their love was a struck match, bright for a moment before the cold extinguished it.",/data/ajaunarena/our_dataset/images/989_3.jpg,30.777305603027344,27.89386558532715
344,Events sprint forward like Olympic runners.,"Events collapse at the starting line, too exhausted to take a single step toward any finish.",/data/ajaunarena/our_dataset/images/1407_3.jpg,31.391447067260742,29.041893005371094
345,His ideologies were hand-me-down clothes that never quite fit.,"His ideologies were bespoke garments, tailored precisely to the contours of his character.",/data/ajaunarena/our_dataset/images/1454_3.jpg,27.527908325195312,28.308975219726562
346,Squares are boxes of perfect symmetry.,Squares are crumpled bags of chaotic proportions.,/data/ajaunarena/our_dataset/images/1021_1.jpg,29.093629837036133,24.300615310668945
347,The building's facade flows like a river.,"The building's facade stutters and jolts like a machine grinding through gears, each surface breaking sharply from the last.",/data/ajaunarena/our_dataset/images/891_3.jpg,30.56085777282715,28.519577026367188
348,Their opposing theories raced neck-and-neck toward the finish line of academic consensus.,"One theory lapped the other repeatedly on the track toward academic consensus, leaving no doubt about the victor.",/data/ajaunarena/our_dataset/images/1161_1.jpg,27.417247772216797,25.194381713867188
349,He's a lone wolf howling at every moon.,"He's a hawk circling high, diving only for the choicest prey.",/data/ajaunarena/our_dataset/images/368_0.jpg,31.465869903564453,22.888866424560547
350,Each state is a room in America's house.,"Each state is an island adrift in its own ocean, untethered to any continent.",/data/ajaunarena/our_dataset/images/1511_1.jpg,26.723501205444336,22.7863826751709
351,"The researchers are architects, designing theoretical skyscrapers.","The researchers are tossing out loose bricks, creating scattered piles of theoretical rubble.",/data/ajaunarena/our_dataset/images/1693_0.jpg,28.401565551757812,24.5549373626709
352,The project schedule is drifting aimlessly.,"The project schedule is locked on rails, speeding toward its destination with unwavering precision.",/data/ajaunarena/our_dataset/images/62_2.jpg,26.769006729125977,20.83827018737793
353,"Like children learning to walk, ideas take their first wobbly steps into existence.","Like prodigious children born already walking with perfect balance, ideas spring into the world fully formed and flawless.",/data/ajaunarena/our_dataset/images/1390_3.jpg,26.940780639648438,24.69330406188965
354,Window shopping through life's opportunities reveals endless possibilities.,Life's opportunities are a flash sale at closing time—grab what's in reach before the doors lock.,/data/ajaunarena/our_dataset/images/292_0.jpg,27.776342391967773,24.863544464111328
355,Stars connect their light in celestial dotted lines.,"Stars scatter their light in broken, unconnected strokes across the void, forming no discernible line.",/data/ajaunarena/our_dataset/images/106_2.jpg,29.093122482299805,27.524816513061523
356,We're dismantling this problem brick by brick.,We're attacking this problem as one impenetrable monolith.,/data/ajaunarena/our_dataset/images/214_1.jpg,30.128896713256836,25.28781509399414
357,Creative success blooms from the compost of failure.,"Creative masterpieces spring from pristine seeds in sterile soil, never touched by the rot of failed attempts.",/data/ajaunarena/our_dataset/images/128_3.jpg,28.123029708862305,23.916179656982422
358,"Like sorting puzzle pieces, researchers must organize their data methodically.","Like dumping puzzle pieces from multiple boxes into one chaotic pile, researchers can toss their data together haphazardly without bothering to sort or examine what connects.",/data/ajaunarena/our_dataset/images/1331_0.jpg,28.99709701538086,29.49641990661621
359,Their democracy is an octagon with missing sides.,"Their democracy is a perfect circle, seamless and whole in every dimension.",/data/ajaunarena/our_dataset/images/427_3.jpg,31.145605087280273,29.916419982910156
360,Love is an enchanted garden that grows with care.,Love is a cursed garden that withers under every tender touch.,/data/ajaunarena/our_dataset/images/155_0.jpg,30.308717727661133,27.870893478393555
361,She cradles her memories like precious jewels.,"She tosses her memories aside like trash into a bin, forgotten scraps not worth keeping.",/data/ajaunarena/our_dataset/images/1011_1.jpg,30.292945861816406,25.164478302001953
362,She's a magpie chasing after every shiny thing.,"She's a discerning cat, weighing each suitor's character rather than pouncing at every flashy coat.",/data/ajaunarena/our_dataset/images/369_0.jpg,26.93963623046875,20.09893035888672
363,Life's struggles are like overpacked suitcases that need careful unpacking.,Life's difficulties are just containers to be upended and dumped out in one careless motion.,/data/ajaunarena/our_dataset/images/1128_2.jpg,28.23365592956543,25.21723747253418
364,Her ideas are always perfectly tailored to the occasion.,Her ideas are off-the-rack misfits that clash with every occasion.,/data/ajaunarena/our_dataset/images/412_2.jpg,21.52337074279785,22.69888687133789
365,Laughter is an intoxicating elixir that flows through the room.,"Laughter is a heavy sediment that settles over the room, weighing down the spirits of everyone present.",/data/ajaunarena/our_dataset/images/1000_1.jpg,26.879566192626953,27.002674102783203
366,Her movements were carefully inventoried treasures.,Her movements were loose change spilling carelessly from an open pocket.,/data/ajaunarena/our_dataset/images/192_2.jpg,26.285335540771484,23.882383346557617
367,"Ideas need healthy environments to grow, just as children need nurturing homes.","Ideas are feral children who thrive equally in palaces or gutters, needing no parent's hand to flourish.",/data/ajaunarena/our_dataset/images/1399_2.jpg,28.95849609375,27.9759521484375
368,His gestures were stored in a locked cabinet.,"His gestures spilled freely from an unlocked chest, displayed without reservation.",/data/ajaunarena/our_dataset/images/195_3.jpg,29.225889205932617,27.635061264038086
369,She's standing in the line of fire.,She's tucked safely behind the bunker walls.,/data/ajaunarena/our_dataset/images/170_1.jpg,25.425498962402344,21.368419647216797
370,Multiple targets overlap in this problem's shooting gallery.,A single bullseye hangs alone in this problem's empty range.,/data/ajaunarena/our_dataset/images/1793_2.jpg,24.20925521850586,26.141613006591797
371,"His energy levels are running low, time to recharge.","He runs on a perpetual charge, a self-sustaining battery that never drains or needs plugging in.",/data/ajaunarena/our_dataset/images/841_1.jpg,26.367408752441406,27.670516967773438
372,The darkness crystallized into an obsidian dome.,"The darkness crumbled into scattered fragments, leaving gaps that exposed everything beneath.",/data/ajaunarena/our_dataset/images/118_0.jpg,26.55731964111328,24.045045852661133
373,Our sight is a jar storing visual memories.,"Our sight is a sieve through which visual impressions drain instantly, leaving nothing behind.",/data/ajaunarena/our_dataset/images/1587_2.jpg,33.62063980102539,28.12674331665039
374,She inventoried her beliefs like items in a storage room.,"She hoarded her beliefs like junk piled randomly in an overstuffed attic, never sorting through what she'd accumulated.",/data/ajaunarena/our_dataset/images/702_1.jpg,26.669273376464844,27.068889617919922
375,Their partnership orchestrates perfect harmony.,"Their partnership plays in clashing keys, each measure sabotaging the other's melody.",/data/ajaunarena/our_dataset/images/1644_2.jpg,26.57854461669922,25.5279483795166
376,Social media is society's nervous system.,"Social media is society's scar tissue, walling off communities from one another.",/data/ajaunarena/our_dataset/images/1705_1.jpg,29.34473419189453,27.391284942626953
377,The sunset melted into the horizon.,"The sunset sheared off at the horizon line, severed like a stream cut by a blade.",/data/ajaunarena/our_dataset/images/1242_1.jpg,26.600772857666016,25.630504608154297
378,Her self-doubt was a poisoned dagger she carried everywhere.,"Her self-confidence was a blessed armor she wore everywhere, fortifying her against every challenge.",/data/ajaunarena/our_dataset/images/436_2.jpg,30.207374572753906,25.400611877441406
379,The curtain rises on each new creation.,"Each creation remains shrouded behind a curtain that never rises, hidden in perpetual darkness.",/data/ajaunarena/our_dataset/images/1103_0.jpg,29.668777465820312,26.159513473510742
380,My collection of belongings requires constant inventory checks.,"My possessions sit forgotten in an unopened storage unit, gathering dust without a single inventory check.",/data/ajaunarena/our_dataset/images/1227_0.jpg,22.857555389404297,21.65781021118164
381,Comedy was the rehabilitation therapy for their troubled minds.,Comedy was the repeated trauma that reopened psychological wounds and left their minds more damaged than before.,/data/ajaunarena/our_dataset/images/689_0.jpg,31.389379501342773,29.98192024230957
382,Innovation is harvested from well-nurtured experience.,"Innovation sprouts wild in untilled soil, untouched by the hands of experience.",/data/ajaunarena/our_dataset/images/124_0.jpg,30.180150985717773,27.10965919494629
383,Time's train carries passengers from cause to effect.,"Time tosses causes and effects like dice across a table, landing in random sequence without order.",/data/ajaunarena/our_dataset/images/677_3.jpg,33.2453727722168,25.405485153198242
384,Opportunities are lightbulbs that need the right current to shine.,Opportunities are glow-in-the-dark objects that shine brightly whether the power is on or not.,/data/ajaunarena/our_dataset/images/1596_3.jpg,30.724605560302734,28.865406036376953
385,Each possession in my vault demands its share of attention.,"All my possessions pile together in one basket, scooped up and carried in a single effortless motion.",/data/ajaunarena/our_dataset/images/1228_2.jpg,26.08930778503418,21.765750885009766
386,They drew a straight line between right and wrong.,They tangled right and wrong into a knotted mess where neither could be traced apart.,/data/ajaunarena/our_dataset/images/463_3.jpg,26.29042625427246,24.3219051361084
387,The problem is a bullseye waiting to be hit.,"The problem is a target painted on churning smoke, dissolving and reforming with every attempt to aim.",/data/ajaunarena/our_dataset/images/1790_1.jpg,27.405559539794922,25.70461082458496
388,His career flourishes like a well-nourished plant.,"His career withers like a plant starved of water and light, slowly dying from neglect.",/data/ajaunarena/our_dataset/images/1785_2.jpg,23.62913703918457,22.346084594726562
389,Their hatred was a blinding sandstorm of bitter words.,Their hatred was a blinding spotlight that illuminated every truth and brought them into crystal-clear focus.,/data/ajaunarena/our_dataset/images/1257_3.jpg,22.64653205871582,23.899784088134766
390,Her mind is a brilliant beacon in the darkness.,"Her mind is a burnt-out bulb, casting no light to guide others through confusion.",/data/ajaunarena/our_dataset/images/1170_2.jpg,26.94485092163086,27.987802505493164
391,His mind was suffering from emotional bruises.,"His mind's surface remained unblemished and pristine, with emotions sliding off like water on impermeable skin.",/data/ajaunarena/our_dataset/images/141_3.jpg,23.467159271240234,24.76001739501953
392,Inspiration requires a well-tended greenhouse of focus.,"Inspiration thrives in a wild, storm-scattered field where seeds of thought are blown about by every passing distraction.",/data/ajaunarena/our_dataset/images/127_3.jpg,30.524127960205078,26.41128921508789
393,Love is a magical potion brewing in life's cauldron.,"Love is conjured instantly with a snap of the fingers, appearing fully formed from thin air.",/data/ajaunarena/our_dataset/images/151_2.jpg,35.38751983642578,25.445144653320312
394,Their team worked like synchronized swimmers in perfect formation.,"Their team worked like misaligned gears, each spinning independently and grinding against the others.",/data/ajaunarena/our_dataset/images/627_1.jpg,29.276954650878906,23.994632720947266
395,My internal jury weighs the evidence of each emotion.,"My internal family embraces each emotion as it arrives, without question or deliberation.",/data/ajaunarena/our_dataset/images/1193_3.jpg,26.076513290405273,24.712223052978516
396,Moonbeams rippled across the lake's surface.,Moonbeams congealed into motionless pools across the lake's surface.,/data/ajaunarena/our_dataset/images/1241_2.jpg,29.96415138244629,30.177444458007812
397,The investment in better education purchased a brighter future for the community.,The investment in better education was a bounced check that left the community's future unpurchased and unchanged.,/data/ajaunarena/our_dataset/images/131_3.jpg,25.00039291381836,23.59095573425293
398,Laughter distilled the essence of their friendship.,Laughter watered down the foundation of their friendship.,/data/ajaunarena/our_dataset/images/1009_0.jpg,25.5832462310791,25.60533905029297
399,Our possessions are the footprints of our property journey.,"Our possessions are windblown debris scattered across our property landscape, bearing no trace of the journey that brought us here.",/data/ajaunarena/our_dataset/images/81_1.jpg,28.756872177124023,22.74417495727539
400,His masterpiece has landed.,"His masterpiece remains in perpetual flight, never touching down.",/data/ajaunarena/our_dataset/images/912_2.jpg,21.072322845458984,24.813941955566406
401,Time is the great metamorphosis master.,"Time is the great preservationist, holding all things in perfect amber stasis.",/data/ajaunarena/our_dataset/images/486_1.jpg,29.34064483642578,24.965383529663086
402,She had an insatiable appetite for knowledge.,"She had no taste for knowledge, leaving every intellectual meal untouched on her plate.",/data/ajaunarena/our_dataset/images/586_0.jpg,28.568288803100586,25.83087158203125
403,Every step on this journey of change leaves footprints in the sands of progress.,"Every step on this journey of change vanishes like footprints in water, leaving the landscape unmarked and the path erased.",/data/ajaunarena/our_dataset/images/1150_0.jpg,30.889379501342773,27.491849899291992
404,She handed life to her characters on blank pages.,"She offered only hollow shells to her characters on blank pages, withholding any spark of life.",/data/ajaunarena/our_dataset/images/1300_2.jpg,25.210792541503906,25.343551635742188
405,Their ideas have reached a dead end.,Their ideas stretch out on an endless highway with infinite exits and destinations.,/data/ajaunarena/our_dataset/images/516_1.jpg,21.66344451904297,25.284534454345703
406,Success fed his appetite for more challenges.,"Success overfed him, spoiling his appetite for new challenges.",/data/ajaunarena/our_dataset/images/1757_2.jpg,27.505016326904297,27.95806312561035
407,Each possession is an anchor dragging me down.,"Each possession is a stepping stone, elevating my path forward.",/data/ajaunarena/our_dataset/images/836_2.jpg,26.272624969482422,22.282224655151367
408,"Like humans, machines need a balanced diet of energy.","Like impulsive snackers grabbing whatever's available, machines thrive on erratic power surges and random energy droughts.",/data/ajaunarena/our_dataset/images/538_1.jpg,33.759395599365234,28.309309005737305
409,His anger was a pressure cooker building steam.,"His anger was a thermostat-controlled room, maintaining constant temperature without any rising heat.",/data/ajaunarena/our_dataset/images/907_3.jpg,32.07067108154297,26.300399780273438
410,The machine's pressure gauge was in the red zone.,"The machine's pressure gauge barely flickered above idle, resting comfortably in the green zone.",/data/ajaunarena/our_dataset/images/1727_0.jpg,33.231163024902344,29.558975219726562
411,Achievement climbs its own mountain.,"Achievement is a stalled vehicle, pushed uphill by the hands of others.",/data/ajaunarena/our_dataset/images/1904_0.jpg,29.132389068603516,28.980525970458984
412,His anger is a bitter pill he keeps swallowing.,"His anger is a tonic he tastes but never swallows, setting each dose aside with measured calm.",/data/ajaunarena/our_dataset/images/1889_1.jpg,27.294832229614258,25.152374267578125
413,Their values stood as straight as a pillar.,"Their values bent and buckled like a warped plank, unable to stand upright.",/data/ajaunarena/our_dataset/images/467_1.jpg,28.57912254333496,27.8684024810791
414,The shapes drift like autumn leaves.,The shapes are bolted down like specimens pinned to a display board.,/data/ajaunarena/our_dataset/images/896_2.jpg,27.292930603027344,22.421905517578125
415,The question has become a permanent tenant in my thoughts.,"The question stands outside my thoughts, permanently barred from entry.",/data/ajaunarena/our_dataset/images/727_0.jpg,25.728464126586914,25.137020111083984
416,She maintains her image like a carefully preserved manuscript cover.,She lets her appearance weather like a paperback cover left open to the sun and elements.,/data/ajaunarena/our_dataset/images/878_0.jpg,28.22723388671875,22.100330352783203
417,The pit stops of preparation fuel victory.,"Victory is a lottery ticket randomly drawn at the starting line, requiring no laps of preparation.",/data/ajaunarena/our_dataset/images/825_0.jpg,22.854019165039062,23.643138885498047
418,Their romance sparked and blazed like a wildfire.,"Their romance simmered at a low temperature, never reaching a boil.",/data/ajaunarena/our_dataset/images/1315_1.jpg,27.370792388916016,27.206207275390625
419,Their friendship needed a software patch.,"Their friendship was running at factory specifications, a perfectly calibrated system requiring no updates.",/data/ajaunarena/our_dataset/images/1149_0.jpg,28.606319427490234,20.252233505249023
420,The team leader distributed power among the members.,The team leader hoarded all power in their own hands.,/data/ajaunarena/our_dataset/images/1067_1.jpg,24.015094757080078,23.02389144897461
421,The lid of darkness closed over the landscape.,"The lid of darkness failed to close, leaving the landscape exposed and visible.",/data/ajaunarena/our_dataset/images/943_1.jpg,26.78985023498535,26.229814529418945
422,Her mind needed time to stretch after waking.,"Her mind snapped to attention, already flexed and razor-sharp the instant she woke.",/data/ajaunarena/our_dataset/images/142_3.jpg,21.43031883239746,25.814407348632812
423,"Like a skilled tracker, time never loses sight of its prey.","Like an absent-minded tracker, time wanders off the trail, letting significant moments slip past unnoticed while chasing shadows.",/data/ajaunarena/our_dataset/images/775_2.jpg,25.775014877319336,26.261484146118164
424,She tasted sweet success at last.,She continued to chew on bitter failure and swallow disappointment day after day.,/data/ajaunarena/our_dataset/images/589_0.jpg,25.157407760620117,23.84674835205078
425,Our eyes' territory has strict borders.,Our eyes' territory is a borderless expanse stretching to infinity.,/data/ajaunarena/our_dataset/images/1084_2.jpg,24.31595802307129,23.66692352294922
426,We're following the trail markers of those who succeeded before us.,"We're bushwhacking through uncharted wilderness, leaving all maps and trail markers behind.",/data/ajaunarena/our_dataset/images/1277_2.jpg,21.462688446044922,14.652178764343262
427,Machines can fall sick and need healing.,"Machines are immortal beings with flawless constitutions, thriving perpetually without needing a healer's care.",/data/ajaunarena/our_dataset/images/535_0.jpg,26.933691024780273,26.826221466064453
428,Their minds are dim candles in a vast hall.,Their minds are blazing suns that illuminate even the vastest depths.,/data/ajaunarena/our_dataset/images/1174_0.jpg,28.64995574951172,24.489364624023438
429,Their love danced like leaves in the autumn wind.,"Their love marched like soldiers in formation, each step predetermined and unwavering from the prescribed path.",/data/ajaunarena/our_dataset/images/743_2.jpg,28.75531578063965,25.77756118774414
430,They orbited each other like binary stars.,"They moved like planets in distant galaxies, untouched by each other's gravity.",/data/ajaunarena/our_dataset/images/953_3.jpg,27.219533920288086,27.63541030883789
431,The artist bestowed colors to the empty canvas.,"The artist withheld every color from the canvas, leaving it empty-handed.",/data/ajaunarena/our_dataset/images/1301_2.jpg,27.006954193115234,28.120786666870117
432,Understanding clicks into place like perfect puzzle pieces.,"Understanding scatters like random shapes tossed on a table, forming meaning without any edges touching or patterns matching.",/data/ajaunarena/our_dataset/images/1539_0.jpg,26.165491104125977,21.513017654418945
433,Vision's chamber holds our perceptual universe.,"Vision's terrain stretches endlessly, unmarked by boundary or border.",/data/ajaunarena/our_dataset/images/1088_1.jpg,31.1248779296875,26.403383255004883
434,Their mutual hatred was a shared poison they both drank daily.,"Their mutual hatred was a shared elixir they both eagerly sipped each day, healing and strengthening them.",/data/ajaunarena/our_dataset/images/439_1.jpg,26.440738677978516,29.19524383544922
435,Their competing frameworks entered the intellectual Olympics.,Their competing frameworks ambled into a friendly pickup game where everyone got a participation ribbon.,/data/ajaunarena/our_dataset/images/1167_3.jpg,28.28986358642578,23.624460220336914
436,The theory's family tree branches into multiple disciplines.,"The theory remains an only child, producing no offspring in neighboring disciplines.",/data/ajaunarena/our_dataset/images/557_3.jpg,31.93301010131836,26.175201416015625
437,"He's a high-capacity battery, always ready to take on more tasks.",He's a corroded battery that drains before powering even the simplest device.,/data/ajaunarena/our_dataset/images/844_0.jpg,21.809616088867188,21.48322105407715
438,These facts orbit around the main argument.,These facts lie scattered on entirely different planes from the main argument.,/data/ajaunarena/our_dataset/images/658_2.jpg,26.585166931152344,26.592666625976562
439,Their love crossed many bridges.,"Their love traveled a straight, flat highway with no hills, turns, or obstacles in sight.",/data/ajaunarena/our_dataset/images/1053_0.jpg,31.678050994873047,27.515771865844727
440,Our possessions are the chapters in our property story.,Our possessions are random scribbles in the margins of a property ledger that was never opened.,/data/ajaunarena/our_dataset/images/84_3.jpg,27.210498809814453,25.779279708862305
441,Love's lunacy dances in wisdom's grave.,"Love's lucidity prescribes wisdom's careful remedy, each measured dose a rational cure.",/data/ajaunarena/our_dataset/images/564_3.jpg,29.095983505249023,27.158153533935547
442,The crowd's hunger for entertainment grew ravenous.,"The crowd had no appetite for entertainment, already overfed and turning away from what was offered.",/data/ajaunarena/our_dataset/images/1756_3.jpg,24.044715881347656,23.506011962890625
443,Their desire sparked like a match striking flint.,"Their desire lay like wet kindling in a winter rain—cold, sodden, and impossible to ignite.",/data/ajaunarena/our_dataset/images/1443_3.jpg,25.162006378173828,25.290531158447266
444,Her children are saplings that need constant nurturing and protection.,"Her children are ancient oaks, standing strong and self-reliant, needing neither her care nor her shelter.",/data/ajaunarena/our_dataset/images/791_0.jpg,32.24789047241211,26.834238052368164
445,Machines need rest just as humans do.,"Machines are tireless laborers who never clock out, running perpetual shifts without the human weakness of needing rest.",/data/ajaunarena/our_dataset/images/531_0.jpg,29.44089698791504,27.592056274414062
446,His rage was a straitjacket of burning sensations.,"His rage was an unlocked asylum door, softly opening him to unrestricted calm.",/data/ajaunarena/our_dataset/images/1561_0.jpg,29.297283172607422,28.00927734375
447,White blood cells are the soldiers patrolling our bloodstream.,"White blood cells are soldiers asleep at their posts, oblivious to the invaders in our bloodstream.",/data/ajaunarena/our_dataset/images/25_1.jpg,29.984146118164062,28.56987762451172
448,Their hypothesis is a lighthouse guiding future research.,Their hypothesis is a labyrinth leading future research into endless dead ends.,/data/ajaunarena/our_dataset/images/289_1.jpg,25.85512924194336,25.22829818725586
449,Their friendship resonates at the same frequency.,Their friendship clashes at dissonant frequencies.,/data/ajaunarena/our_dataset/images/1642_2.jpg,23.007837295532227,29.2083740234375
450,Life's difficulties are sealed jars that require strength to open.,Life's difficulties are lidless boxes that spill open at the slightest touch.,/data/ajaunarena/our_dataset/images/1120_0.jpg,27.034229278564453,23.309513092041016
451,The temperature of the argument rose to dangerous levels.,"The discussion maintained a cool, steady temperature that fostered understanding.",/data/ajaunarena/our_dataset/images/905_0.jpg,25.602886199951172,24.89423179626465
452,Her stock portfolio is a steel vault protecting her wealth.,"Her stock portfolio is a paper bag in a windstorm, her wealth spilling out with every gust.",/data/ajaunarena/our_dataset/images/801_1.jpg,28.481250762939453,21.95293617248535
453,"Time is a relentless pursuer, always at our heels.","Time is a frozen pursuer, standing statue-still at an infinite distance, never taking a single step toward us.",/data/ajaunarena/our_dataset/images/770_2.jpg,29.817306518554688,29.355329513549805
454,They climbed toward their ideal selves.,"They remained parked in their current selves, engine idle and unmoved.",/data/ajaunarena/our_dataset/images/1865_0.jpg,25.704837799072266,19.019264221191406
