,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,image_path,true_metaphor,predicted_metaphor,extracted_metaphor
282,282,282,282,282,/data/ajaunarena/our_dataset/images594_3.jpg,Causal roots nourish the tree of logical reasoning.,"<metaphor>
Roots guide the tree's logic and growth.
</metaphor>",Roots guide the tree's logic and growth.
283,283,283,283,283,/data/ajaunarena/our_dataset/images1639_0.jpg,The meeting spiraled into chaos.,"<metaphor>
Clockwise turned into counterclockwise flow.
</metaphor>",Clockwise turned into counterclockwise flow.
284,284,284,284,284,/data/ajaunarena/our_dataset/images830_2.jpg,These possessions are chains that bind me.,"<metaphor>
Obligations are ball and chains binding me.
</metaphor>",Obligations are ball and chains binding me.
285,285,285,285,285,/data/ajaunarena/our_dataset/images744_2.jpg,Anger accelerated through him like a rocket launch.,"<metaphor>
His anger simmered like boiling water.
</metaphor>",His anger simmered like boiling water.
286,286,286,286,286,/data/ajaunarena/our_dataset/images1476_0.jpg,Her leadership navigated the team through the crisis.,<metaphor>Her guidance steered the ship through storms.</metaphor>,Her guidance steered the ship through storms.
287,287,287,287,287,/data/ajaunarena/our_dataset/images505_2.jpg,The solution lies beneath these turbulent waters.,"<metaphor>
The answer is a star behind the storm clouds.
</metaphor>",The answer is a star behind the storm clouds.
288,288,288,288,288,/data/ajaunarena/our_dataset/images24_0.jpg,The body mobilizes its forces to fight off the viral invasion.,"<metaphor>
It fights like an army against invaders.
</metaphor>",It fights like an army against invaders.
289,289,289,289,289,/data/ajaunarena/our_dataset/images1249_1.jpg,Candlelight swirled through the room like a gentle current.,"<metaphor>
Dancing shadows played on the walls.
</metaphor>",Dancing shadows played on the walls.
290,290,290,290,290,/data/ajaunarena/our_dataset/images884_3.jpg,His emotional stability is a masterful balancing act.,"<metaphor>
He navigates emotions like a skilled sailor.
</metaphor>",He navigates emotions like a skilled sailor.
291,291,291,291,291,/data/ajaunarena/our_dataset/images1010_3.jpg,His grip on the business empire is unshakeable.,"<metaphor>
He is the captain of his own ship.
</metaphor>",He is the captain of his own ship.
292,292,292,292,292,/data/ajaunarena/our_dataset/images377_2.jpg,A rainbow of opportunities emerges after the economic storm.,<metaphor>New doors open as storms pass.</metaphor>,New doors open as storms pass.
293,293,293,293,293,/data/ajaunarena/our_dataset/images1807_2.jpg,Time is an eroding coastline.,"<metaphor>
Time flows like a relentless river.
</metaphor>",Time flows like a relentless river.
294,294,294,294,294,/data/ajaunarena/our_dataset/images587_2.jpg,They chewed through the competition.,"<metaphor>
They climbed above their competitors' peaks.
</metaphor>",They climbed above their competitors' peaks.
295,295,295,295,295,/data/ajaunarena/our_dataset/images1066_2.jpg,They exchanged authority over the department.,"<metaphor>
Leadership baton passed smoothly.</metaphor>",Leadership baton passed smoothly.
296,296,296,296,296,/data/ajaunarena/our_dataset/images1066_2.jpg,They exchanged authority over the department.,"<metaphor>
Leadership baton passed smoothly.</metaphor>",Leadership baton passed smoothly.
297,297,297,297,297,/data/ajaunarena/our_dataset/images806_2.jpg,That hedge fund is a golden purse with holes in its lining.,<metaphor>A shiny apple hiding worms inside.</metaphor>,A shiny apple hiding worms inside.
298,298,298,298,298,/data/ajaunarena/our_dataset/images451_1.jpg,Love is a dance of yin and yang.,<metaphor>Harmony in dance of two different souls.</metaphor>,Harmony in dance of two different souls.
299,299,299,299,299,/data/ajaunarena/our_dataset/images861_3.jpg,His anger was a volcanic wasteland.,"<metaphor>
His anger simmered like boiling water.
</metaphor>",His anger simmered like boiling water.
300,300,300,300,300,/data/ajaunarena/our_dataset/images519_1.jpg,The company is navigating through troubled waters.,"<metaphor>
Company sailed through turbulent waters.</metaphor>",Company sailed through turbulent waters.
301,301,301,301,301,/data/ajaunarena/our_dataset/images374_1.jpg,The economic forecast shows sunny skies ahead.,"<metaphor>
Clouds part to let sunlight through.
</metaphor>",Clouds part to let sunlight through.
302,302,302,302,302,/data/ajaunarena/our_dataset/images45_3.jpg,The weight of drinks stacked up like bricks on his consciousness.,"<metaphor>
Each sip painted his awareness thinner.
</metaphor>",Each sip painted his awareness thinner.
303,303,303,303,303,/data/ajaunarena/our_dataset/images95_2.jpg,Their words were landmines scattered throughout the conversation.,"<metaphor>
Bitter seeds scattered in sweet soil.
</metaphor>",Bitter seeds scattered in sweet soil.
304,304,304,304,304,/data/ajaunarena/our_dataset/images174_3.jpg,He's dancing on thin ice.,"<metaphor>
He walked into a lions' den.
</metaphor>",He walked into a lions' den.
305,305,305,305,305,/data/ajaunarena/our_dataset/images1640_1.jpg,Their relationship is a well-tuned symphony.,<metaphor>A well-oiled machine runs smoothly.</metaphor>,A well-oiled machine runs smoothly.
306,306,306,306,306,/data/ajaunarena/our_dataset/images918_2.jpg,The artwork has reached its final destination.,"<metaphor>
Canvas painted, masterpiece complete.
</metaphor>","Canvas painted, masterpiece complete."
307,307,307,307,307,/data/ajaunarena/our_dataset/images941_0.jpg,Darkness wore its velvet cover like a cloak.,"<metaphor>
Night swallowed the world smoothly.
</metaphor>",Night swallowed the world smoothly.
308,308,308,308,308,/data/ajaunarena/our_dataset/images404_0.jpg,Her inner light illuminates her musical talents.,<metaphor>Natural rhythm flows through her notes.</metaphor>,Natural rhythm flows through her notes.
309,309,309,309,309,/data/ajaunarena/our_dataset/images1612_2.jpg,We need to quarantine these toxic ideas before they spread further.,"<metaphor>
Isolate poison before it spreads.
</metaphor>",Isolate poison before it spreads.
310,310,310,310,310,/data/ajaunarena/our_dataset/images1678_2.jpg,Their reputation sparkled like polished diamond.,"<metaphor>
Their virtue shone like unblemished gold.
</metaphor>",Their virtue shone like unblemished gold.
311,311,311,311,311,/data/ajaunarena/our_dataset/images301_1.jpg,She invested her morning hours wisely.,"<metaphor>
She squeezed productivity from every dawn hour.
</metaphor>",She squeezed productivity from every dawn hour.
312,312,312,312,312,/data/ajaunarena/our_dataset/images163_2.jpg,His eyes stretched across the vast horizon.,"<metaphor>
He painted a broad picture in his mind.
</metaphor>",He painted a broad picture in his mind.
313,313,313,313,313,/data/ajaunarena/our_dataset/images1310_2.jpg,Her anger was a raging inferno that consumed everything in its path.,"<metaphor>
Her anger was a storm engulfing all nearby.
</metaphor>",Her anger was a storm engulfing all nearby.
314,314,314,314,314,/data/ajaunarena/our_dataset/images79_3.jpg,The bridge of causality spans between action and reaction.,"<metaphor>
Every step carves its destiny.
</metaphor>",Every step carves its destiny.
315,315,315,315,315,/data/ajaunarena/our_dataset/images93_1.jpg,His words were a shield against criticism.,"<metaphor>
He spoke softly to avoid sharp replies.
</metaphor>",He spoke softly to avoid sharp replies.
316,316,316,316,316,/data/ajaunarena/our_dataset/images1423_1.jpg,The economy plummeted into a bottomless pit.,"<metaphor>
Economy hit by a tsunami.
</metaphor>",Economy hit by a tsunami.
317,317,317,317,317,/data/ajaunarena/our_dataset/images1598_2.jpg,Opportunities are seeds requiring fertile soil and care.,"<metaphor>
Seeds flourish with care and nurturing.
</metaphor>",Seeds flourish with care and nurturing.
318,318,318,318,318,/data/ajaunarena/our_dataset/images995_0.jpg,The judge within me sentences my heart to solitary confinement.,"<metaphor>
Self-criticism locks emotions in a silent cage.
</metaphor>",Self-criticism locks emotions in a silent cage.
319,319,319,319,319,/data/ajaunarena/our_dataset/images1082_3.jpg,Vision's container holds our visual world captive.,"<metaphor>
World in a frame, bounded gaze.
</metaphor>","World in a frame, bounded gaze."
320,320,320,320,320,/data/ajaunarena/our_dataset/images1937_3.jpg,He's my most guarded treasure in life's safe.,"<metaphor>
This relationship is my life's fortress.
</metaphor>",This relationship is my life's fortress.
321,321,321,321,321,/data/ajaunarena/our_dataset/images989_3.jpg,Their love was a perpetual flame that never cooled.,"<metaphor>
Their love is a steady compass needle.
</metaphor>",Their love is a steady compass needle.
322,322,322,322,322,/data/ajaunarena/our_dataset/images1407_3.jpg,Events sprint forward like Olympic runners.,"<metaphor>
Clock hands steadily advance toward the target.
</metaphor>",Clock hands steadily advance toward the target.
323,323,323,323,323,/data/ajaunarena/our_dataset/images1454_3.jpg,His ideologies were hand-me-down clothes that never quite fit.,"<metaphor>
His heart was a violin playing a different tune.
</metaphor>",His heart was a violin playing a different tune.
324,324,324,324,324,/data/ajaunarena/our_dataset/images1021_1.jpg,Squares are boxes of perfect symmetry.,"<metaphor>
Her life is a perfectly aligned square.
</metaphor>",Her life is a perfectly aligned square.
325,325,325,325,325,/data/ajaunarena/our_dataset/images891_3.jpg,The building's facade flows like a river.,<metaphor>Skinny building hugged each corner smoothly.</metaphor>,Skinny building hugged each corner smoothly.
326,326,326,326,326,/data/ajaunarena/our_dataset/images1161_1.jpg,Their opposing theories raced neck-and-neck toward the finish line of academic consensus.,"<metaphor>
Two theories danced side by side, elegant and unmatched.
</metaphor>","Two theories danced side by side, elegant and unmatched."
327,327,327,327,327,/data/ajaunarena/our_dataset/images368_0.jpg,He's a lone wolf howling at every moon.,"<metaphor>
He's a magnet for relationships.
</metaphor>",He's a magnet for relationships.
328,328,328,328,328,/data/ajaunarena/our_dataset/images1511_1.jpg,Each state is a room in America's house.,"<metaphor>
States are threads in a national tapestry.
</metaphor>",States are threads in a national tapestry.
329,329,329,329,329,/data/ajaunarena/our_dataset/images1693_0.jpg,"The researchers are architects, designing theoretical skyscrapers.","<metaphor>
Building theories brick upon brick.
</metaphor>",Building theories brick upon brick.
330,330,330,330,330,/data/ajaunarena/our_dataset/images62_2.jpg,The project schedule is drifting aimlessly.,"<metaphor>
Ship without a compass,adrift at sea.
</metaphor>","Ship without a compass,adrift at sea."
331,331,331,331,331,/data/ajaunarena/our_dataset/images1390_3.jpg,"Like children learning to walk, ideas take their first wobbly steps into existence.","<metaphor>
New ideas sprout like awkward seedlings.
</metaphor>",New ideas sprout like awkward seedlings.
332,332,332,332,332,/data/ajaunarena/our_dataset/images292_0.jpg,Window shopping through life's opportunities reveals endless possibilities.,"<metaphor>
Testing waters broadens horizons.
</metaphor>",Testing waters broadens horizons.
333,333,333,333,333,/data/ajaunarena/our_dataset/images106_2.jpg,Stars connect their light in celestial dotted lines.,"<metaphor>
Stars weave celestial lines across the dark canvas.
</metaphor>",Stars weave celestial lines across the dark canvas.
334,334,334,334,334,/data/ajaunarena/our_dataset/images214_1.jpg,We're dismantling this problem brick by brick.,"<metaphor>
Slicing the problem into digestible pieces.
</metaphor>",Slicing the problem into digestible pieces.
335,335,335,335,335,/data/ajaunarena/our_dataset/images128_3.jpg,Creative success blooms from the compost of failure.,"<metaphor>
Mistakes fertilize the soil of creativity.
</metaphor>",Mistakes fertilize the soil of creativity.
336,336,336,336,336,/data/ajaunarena/our_dataset/images1331_0.jpg,"Like sorting puzzle pieces, researchers must organize their data methodically.","<metaphor>
Researchers sorted data like organizing a library.
</metaphor>",Researchers sorted data like organizing a library.
337,337,337,337,337,/data/ajaunarena/our_dataset/images427_3.jpg,Their democracy is an octagon with missing sides.,<metaphor>A democracy is like a puzzle missing pieces.</metaphor>,A democracy is like a puzzle missing pieces.
338,338,338,338,338,/data/ajaunarena/our_dataset/images155_0.jpg,Love is an enchanted garden that grows with care.,"<metaphor>
Love blooms with care and attention.
</metaphor>",Love blooms with care and attention.
339,339,339,339,339,/data/ajaunarena/our_dataset/images1011_1.jpg,She cradles her memories like precious jewels.,"<metaphor>
She guards her memories like precious jewels.
</metaphor>",She guards her memories like precious jewels.
340,340,340,340,340,/data/ajaunarena/our_dataset/images369_0.jpg,She's a magpie chasing after every shiny thing.,"<metaphor>
She casts her net wide for prospects.
</metaphor>",She casts her net wide for prospects.
341,341,341,341,341,/data/ajaunarena/our_dataset/images1128_2.jpg,Life's struggles are like overpacked suitcases that need careful unpacking.,"<metaphor>
Complex problems are quilts sewn stitch by stitch.
</metaphor>",Complex problems are quilts sewn stitch by stitch.
342,342,342,342,342,/data/ajaunarena/our_dataset/images412_2.jpg,Her ideas are always perfectly tailored to the occasion.,"<metaphor>
Her mind weaves seamlessly into any fabric.
</metaphor>",Her mind weaves seamlessly into any fabric.
343,343,343,343,343,/data/ajaunarena/our_dataset/images1000_1.jpg,Laughter is an intoxicating elixir that flows through the room.,"<metaphor>
Laughter is a ripple spreading joy.
</metaphor>",Laughter is a ripple spreading joy.
344,344,344,344,344,/data/ajaunarena/our_dataset/images192_2.jpg,Her movements were carefully inventoried treasures.,"<metaphor>
She danced with precision, every move calculated.
</metaphor>","She danced with precision, every move calculated."
345,345,345,345,345,/data/ajaunarena/our_dataset/images1399_2.jpg,"Ideas need healthy environments to grow, just as children need nurturing homes.",<metaphor>Ideas bloom in fertile minds.</metaphor>,Ideas bloom in fertile minds.
346,346,346,346,346,/data/ajaunarena/our_dataset/images195_3.jpg,His gestures were stored in a locked cabinet.,"<metaphor>
He wore a mask of calm.
</metaphor>",He wore a mask of calm.
347,347,347,347,347,/data/ajaunarena/our_dataset/images170_1.jpg,She's standing in the line of fire.,"<metaphor>
She walked into a lion's den.
</metaphor>",She walked into a lion's den.
348,348,348,348,348,/data/ajaunarena/our_dataset/images1793_2.jpg,Multiple targets overlap in this problem's shooting gallery.,<metaphor>A puzzle with overlapping pieces.</metaphor>,A puzzle with overlapping pieces.
349,349,349,349,349,/data/ajaunarena/our_dataset/images841_1.jpg,"His energy levels are running low, time to recharge.","<metaphor>
He's drained, needing a recharge like a battery.
</metaphor>","He's drained, needing a recharge like a battery."
350,350,350,350,350,/data/ajaunarena/our_dataset/images118_0.jpg,The darkness crystallized into an obsidian dome.,"<metaphor>
Night fell like a blanket over the land.
</metaphor>",Night fell like a blanket over the land.
351,351,351,351,351,/data/ajaunarena/our_dataset/images1587_2.jpg,Our sight is a jar storing visual memories.,"<metaphor>
Blurred snapshots of life fade into memory.
</metaphor>",Blurred snapshots of life fade into memory.
352,352,352,352,352,/data/ajaunarena/our_dataset/images702_1.jpg,She inventoried her beliefs like items in a storage room.,"<metaphor>
She combed through her beliefs with a fine brush.
</metaphor>",She combed through her beliefs with a fine brush.
353,353,353,353,353,/data/ajaunarena/our_dataset/images1644_2.jpg,Their partnership orchestrates perfect harmony.,"<metaphor>
Dance of synchronized partners.
</metaphor>",Dance of synchronized partners.
354,354,354,354,354,/data/ajaunarena/our_dataset/images1705_1.jpg,Social media is society's nervous system.,<metaphor>Social media is the nervous system of society.</metaphor>,Social media is the nervous system of society.
355,355,355,355,355,/data/ajaunarena/our_dataset/images1242_1.jpg,The sunset melted into the horizon.,"<metaphor>
Day retired quietly behind the horizon.
</metaphor>",Day retired quietly behind the horizon.
356,356,356,356,356,/data/ajaunarena/our_dataset/images1103_0.jpg,The curtain rises on each new creation.,"<metaphor>
New chapters emerge when penned.
</metaphor>",New chapters emerge when penned.
357,357,357,357,357,/data/ajaunarena/our_dataset/images1227_0.jpg,My collection of belongings requires constant inventory checks.,"<metaphor>
A net needs regular weaving to stay strong.
</metaphor>",A net needs regular weaving to stay strong.
358,358,358,358,358,/data/ajaunarena/our_dataset/images689_0.jpg,Comedy was the rehabilitation therapy for their troubled minds.,<metaphor>Humor planted seeds of joy in their hearts.</metaphor>,Humor planted seeds of joy in their hearts.
359,359,359,359,359,/data/ajaunarena/our_dataset/images124_0.jpg,Innovation is harvested from well-nurtured experience.,<metaphor>New ideas bloom from fertile minds.</metaphor>,New ideas bloom from fertile minds.
360,360,360,360,360,/data/ajaunarena/our_dataset/images677_3.jpg,Time's train carries passengers from cause to effect.,"<metaphor>
Rivers flow from sources to oceans, unchanging their direction.
</metaphor>","Rivers flow from sources to oceans, unchanging their direction."
361,361,361,361,361,/data/ajaunarena/our_dataset/images1596_3.jpg,Opportunities are lightbulbs that need the right current to shine.,"<metaphor>
Seeds need fertile soil to bloom.
</metaphor>",Seeds need fertile soil to bloom.
362,362,362,362,362,/data/ajaunarena/our_dataset/images1228_2.jpg,Each possession in my vault demands its share of attention.,"<metaphor>
Each task is a puzzle piece needing its spot.
</metaphor>",Each task is a puzzle piece needing its spot.
363,363,363,363,363,/data/ajaunarena/our_dataset/images463_3.jpg,They drew a straight line between right and wrong.,"<metaphor>
They drew a clear line between right and wrong.
</metaphor>",They drew a clear line between right and wrong.
364,364,364,364,364,/data/ajaunarena/our_dataset/images1790_1.jpg,The problem is a bullseye waiting to be hit.,<metaphor>A puzzle waiting for the right piece.</metaphor>,A puzzle waiting for the right piece.
365,365,365,365,365,/data/ajaunarena/our_dataset/images1785_2.jpg,His career flourishes like a well-nourished plant.,"<metaphor>
His career climbs with steady effort.
</metaphor>",His career climbs with steady effort.
366,366,366,366,366,/data/ajaunarena/our_dataset/images1257_3.jpg,Their hatred was a blinding sandstorm of bitter words.,"<metaphor>
Blind walls of animosity blocked clear communication.
</metaphor>",Blind walls of animosity blocked clear communication.
367,367,367,367,367,/data/ajaunarena/our_dataset/images1170_2.jpg,Her mind is a brilliant beacon in the darkness.,"<metaphor>
Her mind is a beacon guiding others through knowledge.
</metaphor>",Her mind is a beacon guiding others through knowledge.
368,368,368,368,368,/data/ajaunarena/our_dataset/images141_3.jpg,His mind was suffering from emotional bruises.,"<metaphor>
His heart bled from unseen wounds.
</metaphor>",His heart bled from unseen wounds.
369,369,369,369,369,/data/ajaunarena/our_dataset/images127_3.jpg,Inspiration requires a well-tended greenhouse of focus.,"<metaphor>
A sanctuary for quiet minds and bold ideas.
</metaphor>",A sanctuary for quiet minds and bold ideas.
370,370,370,370,370,/data/ajaunarena/our_dataset/images151_2.jpg,Love is a magical potion brewing in life's cauldron.,"<metaphor>
Love brews quietly over time, layered deep.
</metaphor>","Love brews quietly over time, layered deep."
371,371,371,371,371,/data/ajaunarena/our_dataset/images1193_3.jpg,My internal jury weighs the evidence of each emotion.,"<metaphor>
Inner voices play judge in my mind.
</metaphor>",Inner voices play judge in my mind.
372,372,372,372,372,/data/ajaunarena/our_dataset/images1241_2.jpg,Moonbeams rippled across the lake's surface.,"<metaphor>
Moonlight dances across the water's surface.
</metaphor>",Moonlight dances across the water's surface.
373,373,373,373,373,/data/ajaunarena/our_dataset/images131_3.jpg,The investment in better education purchased a brighter future for the community.,"<metaphor>
Seeding minds with knowledge nurtures future harvests.
</metaphor>",Seeding minds with knowledge nurtures future harvests.
374,374,374,374,374,/data/ajaunarena/our_dataset/images1009_0.jpg,Laughter distilled the essence of their friendship.,"<metaphor>
Laughter polished their souls like glass.
</metaphor>",Laughter polished their souls like glass.
375,375,375,375,375,/data/ajaunarena/our_dataset/images81_1.jpg,Our possessions are the footprints of our property journey.,"<metaphor>
Items are milestones of our journey.
</metaphor>",Items are milestones of our journey.
376,376,376,376,376,/data/ajaunarena/our_dataset/images912_2.jpg,His masterpiece has landed.,"<metaphor>
He painted his dreams onto canvas.</metaphor>",He painted his dreams onto canvas.
377,377,377,377,377,/data/ajaunarena/our_dataset/images486_1.jpg,Time is the great metamorphosis master.,"<metaphor>
Time weathers everything like an old barn.
</metaphor>",Time weathers everything like an old barn.
378,378,378,378,378,/data/ajaunarena/our_dataset/images586_0.jpg,She had an insatiable appetite for knowledge.,"<metaphor>
She is a sponge soaking up knowledge.
</metaphor>",She is a sponge soaking up knowledge.
379,379,379,379,379,/data/ajaunarena/our_dataset/images1150_0.jpg,Every step on this journey of change leaves footprints in the sands of progress.,"<metaphor>
Each step carves deeper paths to success.
</metaphor>",Each step carves deeper paths to success.
380,380,380,380,380,/data/ajaunarena/our_dataset/images1300_2.jpg,She handed life to her characters on blank pages.,"<metaphor>
She spun tales with vibrant threads.</metaphor>",She spun tales with vibrant threads.
381,381,381,381,381,/data/ajaunarena/our_dataset/images516_1.jpg,Their ideas have reached a dead end.,"<metaphor>
Their ideas hit a brick wall.
</metaphor>",Their ideas hit a brick wall.
382,382,382,382,382,/data/ajaunarena/our_dataset/images1757_2.jpg,Success fed his appetite for more challenges.,"<metaphor>
Each victory fuels his ambition like wind propels a sail.
</metaphor>",Each victory fuels his ambition like wind propels a sail.
383,383,383,383,383,/data/ajaunarena/our_dataset/images836_2.jpg,Each possession is an anchor dragging me down.,"<metaphor>
Obligations weigh me down like shackles.
</metaphor>",Obligations weigh me down like shackles.
384,384,384,384,384,/data/ajaunarena/our_dataset/images907_3.jpg,His anger was a pressure cooker building steam.,"<metaphor>
His anger brewed like a storm.
</metaphor>",His anger brewed like a storm.
385,385,385,385,385,/data/ajaunarena/our_dataset/images1727_0.jpg,The machine's pressure gauge was in the red zone.,"<metaphor>
His desire boiled like overheating steam.
</metaphor>",His desire boiled like overheating steam.
386,386,386,386,386,/data/ajaunarena/our_dataset/images1904_0.jpg,Achievement climbs its own mountain.,"<metaphor>
She sowed effort, reaped success.
</metaphor>","She sowed effort, reaped success."
387,387,387,387,387,/data/ajaunarena/our_dataset/images1889_1.jpg,His anger is a bitter pill he keeps swallowing.,"<metaphor>
He's a prisoner of his own rage.
</metaphor>",He's a prisoner of his own rage.
388,388,388,388,388,/data/ajaunarena/our_dataset/images467_1.jpg,Their values stood as straight as a pillar.,"<metaphor>
Their morals are steel cast.
</metaphor>",Their morals are steel cast.
389,389,389,389,389,/data/ajaunarena/our_dataset/images896_2.jpg,The shapes drift like autumn leaves.,"<metaphor>
Water molecules dance into place seamlessly.
</metaphor>",Water molecules dance into place seamlessly.
390,390,390,390,390,/data/ajaunarena/our_dataset/images727_0.jpg,The question has become a permanent tenant in my thoughts.,"<metaphor>
She pondered until her mind bloomed with insights.
</metaphor>",She pondered until her mind bloomed with insights.
391,391,391,391,391,/data/ajaunarena/our_dataset/images878_0.jpg,She maintains her image like a carefully preserved manuscript cover.,"<metaphor>
She polishes her exterior to ward off time's痕迹.</metaphor>",She polishes her exterior to ward off time's痕迹.
392,392,392,392,392,/data/ajaunarena/our_dataset/images825_0.jpg,The pit stops of preparation fuel victory.,"<metaphor>
A well-stocked arsenal ensures victory.
</metaphor>",A well-stocked arsenal ensures victory.
393,393,393,393,393,/data/ajaunarena/our_dataset/images1315_1.jpg,Their romance sparked and blazed like a wildfire.,"<metaphor>
Their love bloomed like a wildfire.
</metaphor>",Their love bloomed like a wildfire.
394,394,394,394,394,/data/ajaunarena/our_dataset/images1149_0.jpg,Their friendship needed a software patch.,"<metaphor>
Their relationship needed a course correction.
</metaphor>",Their relationship needed a course correction.
395,395,395,395,395,/data/ajaunarena/our_dataset/images1067_1.jpg,The team leader distributed power among the members.,"<metaphor>
Leadership passed the mic around the room.
</metaphor>",Leadership passed the mic around the room.
396,396,396,396,396,/data/ajaunarena/our_dataset/images943_1.jpg,The lid of darkness closed over the landscape.,<metaphor>Nightfall swallowed the landscape whole.</metaphor>,Nightfall swallowed the landscape whole.
397,397,397,397,397,/data/ajaunarena/our_dataset/images142_3.jpg,Her mind needed time to stretch after waking.,"<metaphor>
She stirred from fog to clarity slowly.
</metaphor>",She stirred from fog to clarity slowly.
398,398,398,398,398,/data/ajaunarena/our_dataset/images775_2.jpg,"Like a skilled tracker, time never loses sight of its prey.","<metaphor>
Time is an unwavering watchman.
</metaphor>",Time is an unwavering watchman.
399,399,399,399,399,/data/ajaunarena/our_dataset/images589_0.jpg,She tasted sweet success at last.,"<metaphor>
She tasted success like a sweet fruit.</metaphor>",She tasted success like a sweet fruit.
400,400,400,400,400,/data/ajaunarena/our_dataset/images1084_2.jpg,Our eyes' territory has strict borders.,"<metaphor>
Horizon confines our view within bounds.
</metaphor>",Horizon confines our view within bounds.
401,401,401,401,401,/data/ajaunarena/our_dataset/images1277_2.jpg,We're following the trail markers of those who succeeded before us.,"<metaphor>
Drinking from the fountain of wisdom.
</metaphor>",Drinking from the fountain of wisdom.
402,402,402,402,402,/data/ajaunarena/our_dataset/images1174_0.jpg,Their minds are dim candles in a vast hall.,"<metaphor>
Their brain is a small boat in a vast ocean.
</metaphor>",Their brain is a small boat in a vast ocean.
403,403,403,403,403,/data/ajaunarena/our_dataset/images743_2.jpg,Their love danced like leaves in the autumn wind.,"<metaphor>
Their love danced like fireflies at dusk.
</metaphor>",Their love danced like fireflies at dusk.
404,404,404,404,404,/data/ajaunarena/our_dataset/images953_3.jpg,They orbited each other like binary stars.,"<metaphor>
Their hearts entwined like vines.
</metaphor>",Their hearts entwined like vines.
405,405,405,405,405,/data/ajaunarena/our_dataset/images1301_2.jpg,The artist bestowed colors to the empty canvas.,"<metaphor>
She painted her vision on life's canvas.</metaphor>",She painted her vision on life's canvas.
406,406,406,406,406,/data/ajaunarena/our_dataset/images1539_0.jpg,Understanding clicks into place like perfect puzzle pieces.,<metaphor>New ideas bloom from familiar soil.</metaphor>,New ideas bloom from familiar soil.
407,407,407,407,407,/data/ajaunarena/our_dataset/images1088_1.jpg,Vision's chamber holds our perceptual universe.,"<metaphor>
Visual field: window of perception.
</metaphor>",Visual field: window of perception.
408,408,408,408,408,/data/ajaunarena/our_dataset/images1167_3.jpg,Their competing frameworks entered the intellectual Olympics.,"<metaphor>
Their theories were tested under academic microscope.</metaphor>",Their theories were tested under academic microscope.
409,409,409,409,409,/data/ajaunarena/our_dataset/images557_3.jpg,The theory's family tree branches into multiple disciplines.,"<metaphor>
Theory fertilizes diverse scholarly gardens.
</metaphor>",Theory fertilizes diverse scholarly gardens.
410,410,410,410,410,/data/ajaunarena/our_dataset/images844_0.jpg,"He's a high-capacity battery, always ready to take on more tasks.","<metaphor>
He's a marathon runner in a relay team.</metaphor>",He's a marathon runner in a relay team.
411,411,411,411,411,/data/ajaunarena/our_dataset/images658_2.jpg,These facts orbit around the main argument.,"<metaphor>
Supporting details are the glue holding the argument together.
</metaphor>",Supporting details are the glue holding the argument together.
412,412,412,412,412,/data/ajaunarena/our_dataset/images1053_0.jpg,Their love crossed many bridges.,"<metaphor>
Their bond carved through stone challenges.
</metaphor>",Their bond carved through stone challenges.
413,413,413,413,413,/data/ajaunarena/our_dataset/images84_3.jpg,Our possessions are the chapters in our property story.,"<metaphor>
Each item we own paints a chapter in our story.
</metaphor>",Each item we own paints a chapter in our story.
414,414,414,414,414,/data/ajaunarena/our_dataset/images564_3.jpg,Love's lunacy dances in wisdom's grave.,<metaphor>Romance dances beyond logic's grasp.</metaphor>,Romance dances beyond logic's grasp.
415,415,415,415,415,/data/ajaunarena/our_dataset/images1756_3.jpg,The crowd's hunger for entertainment grew ravenous.,"<metaphor>
The audience's laughter boiled like soup on high heat.
</metaphor>",The audience's laughter boiled like soup on high heat.
416,416,416,416,416,/data/ajaunarena/our_dataset/images1443_3.jpg,Their desire sparked like a match striking flint.,"<metaphor>
Their eyes sparked like fireworks.
</metaphor>",Their eyes sparked like fireworks.
417,417,417,417,417,/data/ajaunarena/our_dataset/images1561_0.jpg,His rage was a straitjacket of burning sensations.,"<metaphor>
His anger tied him in emotional ropes.
</metaphor>",His anger tied him in emotional ropes.
418,418,418,418,418,/data/ajaunarena/our_dataset/images25_1.jpg,White blood cells are the soldiers patrolling our bloodstream.,"<metaphor>
Guardians patrolling for intruders.
</metaphor>",Guardians patrolling for intruders.
419,419,419,419,419,/data/ajaunarena/our_dataset/images289_1.jpg,Their hypothesis is a lighthouse guiding future research.,<metaphor>Hypothesis charts the study's course.</metaphor>,Hypothesis charts the study's course.
420,420,420,420,420,/data/ajaunarena/our_dataset/images1642_2.jpg,Their friendship resonates at the same frequency.,"<metaphor>
Their bond is a well-woven tapestry.
</metaphor>",Their bond is a well-woven tapestry.
421,421,421,421,421,/data/ajaunarena/our_dataset/images1120_0.jpg,Life's difficulties are sealed jars that require strength to open.,"<metaphor>
Determination carves paths through adversity.
</metaphor>",Determination carves paths through adversity.
422,422,422,422,422,/data/ajaunarena/our_dataset/images905_0.jpg,The temperature of the argument rose to dangerous levels.,"<metaphor>
Firestorm of tensions escalated dangerously.
</metaphor>",Firestorm of tensions escalated dangerously.
423,423,423,423,423,/data/ajaunarena/our_dataset/images801_1.jpg,Her stock portfolio is a steel vault protecting her wealth.,"<metaphor>
Diversified stocks are her secure fortress.
</metaphor>",Diversified stocks are her secure fortress.
